sample_index,acc_ch1,acc_ch2,acc_ch3
8456,-0.209434,-0.269273,-0.239354
8457,-0.209434,-0.269273,-0.239354
8458,-0.209434,-0.239354,-0.239354
8459,-0.209434,-0.239354,-0.239354
8460,-0.209434,-0.239354,-0.239354
8461,-0.209434,-0.239354,-0.239354
8462,-0.209434,-0.239354,-0.239354
8463,-0.209434,-0.269273,-0.269273
8464,-0.239354,-0.269273,-0.269273
8465,-0.209434,-0.269273,-0.269273
8466,-0.209434,-0.269273,-0.269273
8467,-0.209434,-0.239354,-0.239354
8468,-0.179515,-0.239354,-0.239354
8469,-0.179515,-0.239354,-0.209434
8470,-0.179515,-0.239354,-0.209434
8471,-0.179515,-0.239354,-0.209434
8472,-0.179515,-0.239354,-0.209434
8473,-0.179515,-0.239354,-0.209434
8474,-0.179515,-0.239354,-0.209434
8475,-0.179515,-0.239354,-0.239354
8476,-0.179515,-0.239354,-0.239354
8477,-0.179515,-0.239354,-0.239354
8478,-0.179515,-0.239354,-0.239354
8479,-0.149596,-0.209434,-0.209434
8480,-0.149596,-0.179515,-0.179515
8481,-0.149596,-0.209434,-0.209434
8482,-0.179515,-0.209434,-0.209434
8483,-0.179515,-0.239354,-0.239354
8484,-0.209434,-0.239354,-0.239354
8485,-0.209434,-0.239354,-0.239354
8486,-0.209434,-0.269273,-0.239354
8487,-0.209434,-0.269273,-0.239354
8488,-0.209434,-0.239354,-0.239354
8489,-0.209434,-0.269273,-0.239354
8490,-0.209434,-0.269273,-0.239354
8491,-0.209434,-0.239354,-0.239354
8492,-0.209434,-0.239354,-0.239354
8493,-0.209434,-0.239354,-0.239354
8494,-0.179515,-0.239354,-0.239354
8495,-0.209434,-0.269273,-0.269273
8496,-0.239354,-0.299192,-0.269273
8497,-0.209434,-0.269273,-0.269273
8498,-0.209434,-0.269273,-0.269273
8499,-0.209434,-0.239354,-0.239354
8500,-0.179515,-0.239354,-0.239354
8501,-0.179515,-0.209434,-0.209434
8502,-0.179515,-0.209434,-0.209434
8503,-0.179515,-0.239354,-0.209434
8504,-0.179515,-0.239354,-0.239354
8505,-0.179515,-0.239354,-0.209434
8506,-0.179515,-0.239354,-0.239354
8507,-0.179515,-0.239354,-0.239354
8508,-0.179515,-0.239354,-0.239354
8509,-0.179515,-0.239354,-0.239354
8510,-0.179515,-0.239354,-0.239354
8511,-0.179515,-0.209434,-0.209434
8512,-0.149596,-0.209434,-0.179515
8513,-0.149596,-0.209434,-0.209434
8514,-0.179515,-0.209434,-0.209434
8515,-0.179515,-0.239354,-0.239354
8516,-0.209434,-0.239354,-0.239354
8517,-0.209434,-0.239354,-0.239354
8518,-0.209434,-0.239354,-0.239354
8519,-0.209434,-0.239354,-0.239354
8520,-0.209434,-0.239354,-0.239354
8521,-0.209434,-0.239354,-0.269273
8522,-0.209434,-0.239354,-0.239354
8523,-0.209434,-0.239354,-0.239354
8524,-0.209434,-0.239354,-0.239354
8525,-0.209434,-0.239354,-0.239354
8526,-0.209434,-0.239354,-0.239354
8527,-0.209434,-0.269273,-0.269273
8528,-0.239354,-0.269273,-0.269273
8529,-0.209434,-0.269273,-0.269273
8530,-0.209434,-0.269273,-0.269273
8531,-0.209434,-0.239354,-0.239354
8532,-0.179515,-0.239354,-0.239354
8533,-0.179515,-0.239354,-0.209434
8534,-0.179515,-0.239354,-0.209434
8535,-0.179515,-0.209434,-0.209434
8536,-0.179515,-0.239354,-0.209434
8537,-0.179515,-0.239354,-0.209434
8538,-0.179515,-0.239354,-0.239354
8539,-0.179515,-0.239354,-0.239354
8540,-0.179515,-0.239354,-0.239354
8541,-0.179515,-0.239354,-0.239354
8542,-0.179515,-0.239354,-0.239354
8543,-0.149596,-0.209434,-0.209434
8544,-0.149596,-0.209434,-0.179515
8545,-0.149596,-0.209434,-0.209434
8546,-0.179515,-0.209434,-0.209434
8547,-0.179515,-0.239354,-0.239354
8548,-0.209434,-0.239354,-0.239354
8549,-0.209434,-0.239354,-0.239354
8550,-0.209434,-0.239354,-0.239354
8551,-0.209434,-0.239354,-0.239354
8552,-0.209434,-0.239354,-0.239354
8553,-0.209434,-0.269273,-0.239354
8554,-0.209434,-0.239354,-0.239354
8555,-0.209434,-0.239354,-0.239354
8556,-0.209434,-0.239354,-0.239354
8557,-0.209434,-0.239354,-0.239354
8558,-0.179515,-0.239354,-0.239354
8559,-0.209434,-0.269273,-0.269273
8560,-0.239354,-0.269273,-0.269273
8561,-0.239354,-0.269273,-0.269273
8562,-0.209434,-0.269273,-0.269273
8563,-0.209434,-0.239354,-0.239354
8564,-0.179515,-0.239354,-0.209434
8565,-0.179515,-0.239354,-0.239354
8566,-0.179515,-0.209434,-0.209434
8567,-0.179515,-0.239354,-0.209434
8568,-0.179515,-0.239354,-0.239354
8569,-0.179515,-0.239354,-0.209434
8570,-0.179515,-0.239354,-0.239354
8571,-0.179515,-0.239354,-0.239354
8572,-0.179515,-0.239354,-0.239354
8573,-0.179515,-0.239354,-0.239354
8574,-0.179515,-0.239354,-0.239354
8575,-0.149596,-0.209434,-0.209434
8576,-0.149596,-0.179515,-0.179515
8577,-0.149596,-0.209434,-0.209434
8578,-0.179515,-0.209434,-0.209434
8579,-0.179515,-0.239354,-0.239354
8580,-0.209434,-0.239354,-0.239354
8581,-0.209434,-0.239354,-0.239354
8582,-0.209434,-0.269273,-0.239354
8583,-0.209434,-0.239354,-0.239354
8584,-0.209434,-0.239354,-0.239354
8585,-0.209434,-0.269273,-0.239354
8586,-0.209434,-0.239354,-0.239354
8587,-0.209434,-0.239354,-0.239354
8588,-0.209434,-0.239354,-0.239354
8589,-0.209434,-0.239354,-0.239354
8590,-0.209434,-0.239354,-0.239354
8591,-0.209434,-0.269273,-0.269273
8592,-0.239354,-0.269273,-0.269273
8593,-0.239354,-0.269273,-0.269273
8594,-0.209434,-0.269273,-0.269273
8595,-0.209434,-0.239354,-0.239354
8596,-0.179515,-0.239354,-0.239354
8597,-0.179515,-0.239354,-0.239354
8598,-0.179515,-0.209434,-0.209434
8599,-0.179515,-0.209434,-0.209434
8600,-0.179515,-0.239354,-0.209434
8601,-0.179515,-0.209434,-0.209434
8602,-0.179515,-0.239354,-0.209434
8603,-0.179515,-0.239354,-0.209434
8604,-0.179515,-0.239354,-0.239354
8605,-0.179515,-0.239354,-0.239354
8606,-0.179515,-0.239354,-0.239354
8607,-0.179515,-0.209434,-0.209434
8608,-0.149596,-0.209434,-0.179515
8609,-0.149596,-0.209434,-0.209434
8610,-0.179515,-0.209434,-0.209434
8611,-0.179515,-0.239354,-0.209434
8612,-0.209434,-0.239354,-0.239354
8613,-0.209434,-0.239354,-0.239354
8614,-0.209434,-0.239354,-0.239354
8615,-0.209434,-0.239354,-0.239354
8616,-0.209434,-0.239354,-0.239354
8617,-0.209434,-0.269273,-0.239354
8618,-0.209434,-0.269273,-0.239354
8619,-0.209434,-0.239354,-0.239354
8620,-0.179515,-0.239354,-0.239354
8621,-0.209434,-0.239354,-0.239354
8622,-0.209434,-0.239354,-0.239354
8623,-0.209434,-0.269273,-0.269273
8624,-0.239354,-0.269273,-0.269273
8625,-0.239354,-0.269273,-0.269273
8626,-0.239354,-0.269273,-0.269273
8627,-0.209434,-0.239354,-0.239354
8628,-0.179515,-0.239354,-0.209434
8629,-0.179515,-0.239354,-0.239354
8630,-0.179515,-0.209434,-0.209434
8631,-0.179515,-0.209434,-0.209434
8632,-0.179515,-0.209434,-0.209434
8633,-0.179515,-0.209434,-0.209434
8634,-0.179515,-0.239354,-0.209434
8635,-0.179515,-0.239354,-0.239354
8636,-0.179515,-0.239354,-0.239354
8637,-0.179515,-0.239354,-0.239354
8638,-0.179515,-0.239354,-0.239354
8639,-0.179515,-0.209434,-0.209434
8640,-0.149596,-0.179515,-0.179515
8641,-0.149596,-0.209434,-0.209434
8642,-0.179515,-0.209434,-0.209434
8643,-0.179515,-0.239354,-0.239354
8644,-0.209434,-0.239354,-0.239354
8645,-0.209434,-0.269273,-0.239354
8646,-0.209434,-0.239354,-0.239354
8647,-0.209434,-0.239354,-0.239354
8648,-0.209434,-0.269273,-0.239354
8649,-0.209434,-0.239354,-0.239354
8650,-0.209434,-0.239354,-0.239354
8651,-0.209434,-0.239354,-0.239354
8652,-0.209434,-0.239354,-0.239354
8653,-0.209434,-0.239354,-0.239354
8654,-0.209434,-0.239354,-0.239354
8655,-0.209434,-0.269273,-0.269273
8656,-0.239354,-0.299192,-0.269273
8657,-0.239354,-0.269273,-0.269273
8658,-0.209434,-0.269273,-0.269273
8659,-0.209434,-0.239354,-0.239354
8660,-0.179515,-0.239354,-0.239354
8661,-0.179515,-0.239354,-0.209434
8662,-0.179515,-0.239354,-0.209434
8663,-0.179515,-0.209434,-0.209434
8664,-0.179515,-0.239354,-0.209434
8665,-0.179515,-0.209434,-0.209434
8666,-0.179515,-0.239354,-0.209434
8667,-0.179515,-0.239354,-0.239354
8668,-0.179515,-0.239354,-0.239354
8669,-0.179515,-0.239354,-0.239354
8670,-0.179515,-0.239354,-0.239354
8671,-0.179515,-0.209434,-0.209434
8672,-0.149596,-0.179515,-0.179515
8673,-0.149596,-0.209434,-0.209434
8674,-0.179515,-0.209434,-0.209434
8675,-0.179515,-0.239354,-0.239354
8676,-0.209434,-0.239354,-0.239354
8677,-0.209434,-0.239354,-0.239354
8678,-0.209434,-0.269273,-0.239354
8679,-0.209434,-0.269273,-0.239354
8680,-0.209434,-0.239354,-0.239354
8681,-0.209434,-0.239354,-0.239354
8682,-0.209434,-0.239354,-0.239354
8683,-0.209434,-0.239354,-0.239354
8684,-0.209434,-0.239354,-0.239354
8685,-0.209434,-0.239354,-0.239354
8686,-0.209434,-0.239354,-0.239354
8687,-0.209434,-0.269273,-0.269273
8688,-0.239354,-0.269273,-0.269273
8689,-0.239354,-0.269273,-0.269273
8690,-0.209434,-0.269273,-0.269273
8691,-0.209434,-0.239354,-0.239354
8692,-0.179515,-0.239354,-0.239354
8693,-0.179515,-0.239354,-0.209434
8694,-0.179515,-0.209434,-0.209434
8695,-0.179515,-0.239354,-0.209434
8696,-0.179515,-0.239354,-0.209434
8697,-0.179515,-0.239354,-0.209434
8698,-0.179515,-0.239354,-0.239354
8699,-0.179515,-0.239354,-0.239354
8700,-0.179515,-0.239354,-0.239354
8701,-0.179515,-0.239354,-0.239354
8702,-0.179515,-0.239354,-0.239354
8703,-0.149596,-0.209434,-0.209434
8704,-0.149596,-0.179515,-0.179515
8705,-0.149596,-0.209434,-0.209434
8706,-0.179515,-0.209434,-0.209434
8707,-0.179515,-0.239354,-0.239354
8708,-0.209434,-0.239354,-0.239354
8709,-0.209434,-0.239354,-0.239354
8710,-0.209434,-0.239354,-0.269273
8711,-0.209434,-0.239354,-0.239354
8712,-0.209434,-0.239354,-0.239354
8713,-0.209434,-0.269273,-0.239354
8714,-0.209434,-0.239354,-0.239354
8715,-0.209434,-0.239354,-0.239354
8716,-0.209434,-0.239354,-0.239354
8717,-0.209434,-0.239354,-0.239354
8718,-0.179515,-0.239354,-0.239354
8719,-0.209434,-0.269273,-0.269273
8720,-0.239354,-0.299192,-0.269273
8721,-0.239354,-0.269273,-0.269273
8722,-0.209434,-0.269273,-0.269273
8723,-0.209434,-0.239354,-0.239354
8724,-0.179515,-0.239354,-0.239354
8725,-0.179515,-0.209434,-0.209434
8726,-0.179515,-0.239354,-0.209434
8727,-0.179515,-0.239354,-0.209434
8728,-0.179515,-0.239354,-0.209434
8729,-0.179515,-0.209434,-0.209434
8730,-0.179515,-0.239354,-0.209434
8731,-0.179515,-0.239354,-0.239354
8732,-0.179515,-0.239354,-0.239354
8733,-0.179515,-0.239354,-0.239354
8734,-0.179515,-0.239354,-0.239354
8735,-0.179515,-0.209434,-0.209434
8736,-0.149596,-0.179515,-0.179515
8737,-0.149596,-0.209434,-0.209434
8738,-0.179515,-0.209434,-0.209434
8739,-0.179515,-0.239354,-0.239354
8740,-0.209434,-0.239354,-0.239354
8741,-0.209434,-0.269273,-0.239354
8742,-0.209434,-0.239354,-0.239354
8743,-0.209434,-0.239354,-0.239354
8744,-0.209434,-0.239354,-0.239354
8745,-0.209434,-0.269273,-0.239354
8746,-0.209434,-0.239354,-0.239354
8747,-0.209434,-0.239354,-0.239354
8748,-0.209434,-0.239354,-0.239354
8749,-0.209434,-0.239354,-0.239354
8750,-0.209434,-0.239354,-0.239354
8751,-0.209434,-0.269273,-0.269273
8752,-0.239354,-0.269273,-0.269273
8753,-0.239354,-0.269273,-0.269273
8754,-0.209434,-0.269273,-0.269273
8755,-0.209434,-0.239354,-0.239354
8756,-0.179515,-0.239354,-0.239354
8757,-0.179515,-0.239354,-0.209434
8758,-0.179515,-0.239354,-0.209434
8759,-0.179515,-0.239354,-0.209434
8760,-0.179515,-0.239354,-0.239354
8761,-0.179515,-0.209434,-0.239354
8762,-0.179515,-0.239354,-0.239354
8763,-0.179515,-0.239354,-0.239354
8764,-0.179515,-0.239354,-0.239354
8765,-0.179515,-0.239354,-0.239354
8766,-0.179515,-0.239354,-0.239354
8767,-0.149596,-0.209434,-0.209434
8768,-0.149596,-0.179515,-0.179515
8769,-0.149596,-0.209434,-0.209434
8770,-0.179515,-0.209434,-0.209434
8771,-0.179515,-0.239354,-0.209434
8772,-0.209434,-0.239354,-0.239354
8773,-0.209434,-0.269273,-0.239354
8774,-0.209434,-0.269273,-0.239354
8775,-0.209434,-0.239354,-0.239354
8776,-0.209434,-0.239354,-0.239354
8777,-0.209434,-0.269273,-0.239354
8778,-0.209434,-0.239354,-0.239354
8779,-0.209434,-0.239354,-0.239354
8780,-0.209434,-0.239354,-0.239354
8781,-0.209434,-0.239354,-0.239354
8782,-0.209434,-0.239354,-0.239354
8783,-0.209434,-0.269273,-0.269273
8784,-0.239354,-0.269273,-0.269273
8785,-0.239354,-0.269273,-0.269273
8786,-0.209434,-0.269273,-0.269273
8787,-0.209434,-0.239354,-0.239354
8788,-0.179515,-0.239354,-0.239354
8789,-0.179515,-0.239354,-0.209434
8790,-0.179515,-0.239354,-0.209434
8791,-0.179515,-0.209434,-0.209434
8792,-0.179515,-0.239354,-0.209434
8793,-0.179515,-0.239354,-0.209434
8794,-0.179515,-0.239354,-0.239354
8795,-0.179515,-0.239354,-0.239354
8796,-0.179515,-0.239354,-0.239354
8797,-0.179515,-0.239354,-0.239354
8798,-0.179515,-0.239354,-0.239354
8799,-0.179515,-0.209434,-0.209434
8800,-0.149596,-0.209434,-0.179515
8801,-0.149596,-0.209434,-0.209434
8802,-0.179515,-0.209434,-0.209434
8803,-0.179515,-0.239354,-0.239354
8804,-0.209434,-0.239354,-0.239354
8805,-0.209434,-0.269273,-0.239354
8806,-0.209434,-0.269273,-0.239354
8807,-0.209434,-0.269273,-0.239354
8808,-0.209434,-0.239354,-0.239354
8809,-0.209434,-0.269273,-0.269273
8810,-0.209434,-0.239354,-0.239354
8811,-0.209434,-0.239354,-0.239354
8812,-0.209434,-0.239354,-0.239354
8813,-0.209434,-0.239354,-0.239354
8814,-0.209434,-0.239354,-0.239354
8815,-0.209434,-0.269273,-0.269273
8816,-0.239354,-0.299192,-0.269273
8817,-0.239354,-0.269273,-0.269273
8818,-0.209434,-0.269273,-0.269273
8819,-0.209434,-0.239354,-0.239354
8820,-0.179515,-0.239354,-0.239354
8821,-0.179515,-0.239354,-0.209434
8822,-0.179515,-0.209434,-0.209434
8823,-0.179515,-0.209434,-0.209434
8824,-0.179515,-0.239354,-0.209434
8825,-0.179515,-0.239354,-0.209434
8826,-0.179515,-0.239354,-0.209434
8827,-0.179515,-0.239354,-0.239354
8828,-0.179515,-0.239354,-0.239354
8829,-0.179515,-0.239354,-0.239354
8830,-0.179515,-0.239354,-0.239354
8831,-0.179515,-0.209434,-0.209434
8832,-0.149596,-0.179515,-0.179515
8833,-0.149596,-0.209434,-0.209434
8834,-0.179515,-0.209434,-0.209434
8835,-0.179515,-0.239354,-0.239354
8836,-0.209434,-0.239354,-0.239354
8837,-0.209434,-0.269273,-0.239354
8838,-0.209434,-0.269273,-0.239354
8839,-0.209434,-0.269273,-0.239354
8840,-0.209434,-0.239354,-0.239354
8841,-0.209434,-0.269273,-0.269273
8842,-0.209434,-0.239354,-0.239354
8843,-0.209434,-0.239354,-0.239354
8844,-0.209434,-0.239354,-0.239354
8845,-0.179515,-0.239354,-0.239354
8846,-0.209434,-0.239354,-0.239354
8847,-0.209434,-0.269273,-0.269273
8848,-0.239354,-0.299192,-0.269273
8849,-0.239354,-0.269273,-0.269273
8850,-0.209434,-0.269273,-0.269273
8851,-0.209434,-0.239354,-0.239354
8852,-0.179515,-0.239354,-0.209434
8853,-0.179515,-0.239354,-0.209434
8854,-0.179515,-0.239354,-0.209434
8855,-0.179515,-0.239354,-0.209434
8856,-0.179515,-0.239354,-0.209434
8857,-0.179515,-0.239354,-0.209434
8858,-0.179515,-0.239354,-0.239354
8859,-0.179515,-0.239354,-0.239354
8860,-0.179515,-0.239354,-0.239354
8861,-0.179515,-0.239354,-0.239354
8862,-0.179515,-0.239354,-0.239354
8863,-0.179515,-0.209434,-0.209434
8864,-0.149596,-0.209434,-0.179515
8865,-0.179515,-0.209434,-0.209434
8866,-0.179515,-0.209434,-0.209434
8867,-0.179515,-0.239354,-0.239354
8868,-0.209434,-0.239354,-0.239354
8869,-0.209434,-0.269273,-0.239354
8870,-0.209434,-0.269273,-0.239354
8871,-0.209434,-0.239354,-0.239354
8872,-0.209434,-0.269273,-0.239354
8873,-0.209434,-0.269273,-0.239354
8874,-0.209434,-0.239354,-0.239354
8875,-0.209434,-0.239354,-0.239354
8876,-0.209434,-0.239354,-0.239354
8877,-0.209434,-0.239354,-0.239354
8878,-0.209434,-0.239354,-0.239354
8879,-0.209434,-0.269273,-0.269273
8880,-0.239354,-0.299192,-0.269273
8881,-0.209434,-0.269273,-0.269273
8882,-0.209434,-0.269273,-0.269273
8883,-0.209434,-0.239354,-0.239354
8884,-0.179515,-0.239354,-0.239354
8885,-0.179515,-0.239354,-0.209434
8886,-0.179515,-0.239354,-0.209434
8887,-0.179515,-0.239354,-0.239354
8888,-0.179515,-0.239354,-0.239354
8889,-0.179515,-0.239354,-0.209434
8890,-0.179515,-0.239354,-0.209434
8891,-0.179515,-0.239354,-0.239354
8892,-0.179515,-0.239354,-0.239354
8893,-0.179515,-0.239354,-0.239354
8894,-0.179515,-0.239354,-0.239354
8895,-0.179515,-0.209434,-0.209434
8896,-0.149596,-0.179515,-0.179515
8897,-0.149596,-0.209434,-0.209434
8898,-0.179515,-0.209434,-0.209434
8899,-0.179515,-0.239354,-0.239354
8900,-0.209434,-0.239354,-0.239354
8901,-0.209434,-0.269273,-0.239354
8902,-0.209434,-0.269273,-0.239354
8903,-0.209434,-0.269273,-0.239354
8904,-0.209434,-0.269273,-0.239354
8905,-0.209434,-0.269273,-0.239354
8906,-0.209434,-0.269273,-0.239354
8907,-0.209434,-0.239354,-0.239354
8908,-0.209434,-0.239354,-0.239354
8909,-0.209434,-0.239354,-0.239354
8910,-0.209434,-0.239354,-0.239354
8911,-0.209434,-0.269273,-0.269273
8912,-0.239354,-0.269273,-0.269273
8913,-0.209434,-0.269273,-0.269273
8914,-0.209434,-0.269273,-0.269273
8915,-0.209434,-0.239354,-0.239354
8916,-0.179515,-0.239354,-0.239354
8917,-0.179515,-0.239354,-0.209434
8918,-0.179515,-0.209434,-0.209434
8919,-0.179515,-0.239354,-0.209434
8920,-0.179515,-0.239354,-0.209434
8921,-0.179515,-0.239354,-0.209434
8922,-0.179515,-0.239354,-0.209434
8923,-0.179515,-0.239354,-0.239354
8924,-0.179515,-0.239354,-0.239354
8925,-0.179515,-0.239354,-0.239354
8926,-0.179515,-0.239354,-0.239354
8927,-0.179515,-0.209434,-0.209434
8928,-0.149596,-0.209434,-0.179515
8929,-0.149596,-0.209434,-0.209434
8930,-0.179515,-0.209434,-0.209434
8931,-0.179515,-0.239354,-0.239354
8932,-0.209434,-0.239354,-0.239354
8933,-0.209434,-0.239354,-0.239354
8934,-0.209434,-0.269273,-0.239354
8935,-0.209434,-0.239354,-0.239354
8936,-0.209434,-0.239354,-0.239354
8937,-0.209434,-0.269273,-0.239354
8938,-0.209434,-0.239354,-0.239354
8939,-0.209434,-0.239354,-0.239354
8940,-0.209434,-0.239354,-0.239354
8941,-0.209434,-0.239354,-0.239354
8942,-0.179515,-0.239354,-0.239354
8943,-0.209434,-0.269273,-0.269273
8944,-0.239354,-0.299192,-0.269273
8945,-0.209434,-0.269273,-0.269273
8946,-0.209434,-0.269273,-0.269273
8947,-0.209434,-0.269273,-0.239354
8948,-0.179515,-0.239354,-0.239354
8949,-0.179515,-0.209434,-0.239354
8950,-0.179515,-0.209434,-0.209434
8951,-0.179515,-0.209434,-0.209434
8952,-0.179515,-0.239354,-0.209434
8953,-0.179515,-0.239354,-0.209434
8954,-0.179515,-0.239354,-0.209434
8955,-0.179515,-0.239354,-0.239354
8956,-0.179515,-0.239354,-0.239354
8957,-0.179515,-0.239354,-0.239354
8958,-0.179515,-0.239354,-0.239354
8959,-0.179515,-0.209434,-0.209434
8960,-0.149596,-0.179515,-0.179515
8961,-0.149596,-0.209434,-0.209434
8962,-0.179515,-0.209434,-0.209434
8963,-0.179515,-0.239354,-0.239354
8964,-0.209434,-0.269273,-0.239354
8965,-0.209434,-0.239354,-0.239354
8966,-0.209434,-0.239354,-0.239354
8967,-0.209434,-0.239354,-0.239354
8968,-0.209434,-0.239354,-0.239354
8969,-0.209434,-0.269273,-0.239354
8970,-0.209434,-0.239354,-0.239354
8971,-0.209434,-0.239354,-0.239354
8972,-0.209434,-0.239354,-0.239354
8973,-0.209434,-0.239354,-0.239354
8974,-0.209434,-0.239354,-0.239354
8975,-0.209434,-0.269273,-0.269273
8976,-0.239354,-0.269273,-0.269273
8977,-0.239354,-0.269273,-0.269273
8978,-0.209434,-0.269273,-0.269273
8979,-0.209434,-0.239354,-0.239354
8980,-0.179515,-0.239354,-0.239354
8981,-0.179515,-0.239354,-0.209434
8982,-0.179515,-0.239354,-0.209434
8983,-0.179515,-0.209434,-0.209434
8984,-0.179515,-0.239354,-0.209434
8985,-0.179515,-0.239354,-0.209434
8986,-0.179515,-0.239354,-0.239354
8987,-0.179515,-0.239354,-0.239354
8988,-0.179515,-0.239354,-0.239354
8989,-0.179515,-0.239354,-0.239354
8990,-0.179515,-0.239354,-0.239354
8991,-0.179515,-0.209434,-0.209434
8992,-0.149596,-0.209434,-0.179515
8993,-0.149596,-0.209434,-0.209434
8994,-0.179515,-0.209434,-0.209434
8995,-0.179515,-0.239354,-0.239354
8996,-0.209434,-0.239354,-0.239354
8997,-0.209434,-0.269273,-0.239354
8998,-0.209434,-0.269273,-0.239354
8999,-0.209434,-0.239354,-0.239354
9000,-0.209434,-0.269273,-0.239354
9001,-0.209434,-0.269273,-0.269273
9002,-0.209434,-0.239354,-0.269273
9003,-0.209434,-0.239354,-0.239354
9004,-0.209434,-0.239354,-0.239354
9005,-0.209434,-0.239354,-0.239354
9006,-0.209434,-0.239354,-0.239354
9007,-0.209434,-0.269273,-0.269273
9008,-0.239354,-0.269273,-0.269273
9009,-0.239354,-0.269273,-0.269273
9010,-0.209434,-0.269273,-0.269273
9011,-0.209434,-0.239354,-0.239354
9012,-0.179515,-0.239354,-0.239354
9013,-0.179515,-0.239354,-0.239354
9014,-0.179515,-0.239354,-0.209434
9015,-0.179515,-0.209434,-0.209434
9016,-0.179515,-0.239354,-0.209434
9017,-0.179515,-0.239354,-0.209434
9018,-0.179515,-0.239354,-0.239354
9019,-0.179515,-0.239354,-0.239354
9020,-0.179515,-0.239354,-0.239354
9021,-0.179515,-0.239354,-0.239354
9022,-0.179515,-0.239354,-0.239354
9023,-0.179515,-0.209434,-0.209434
9024,-0.149596,-0.179515,-0.179515
9025,-0.149596,-0.209434,-0.209434
9026,-0.179515,-0.209434,-0.209434
9027,-0.179515,-0.239354,-0.239354
9028,-0.209434,-0.239354,-0.239354
9029,-0.209434,-0.269273,-0.239354
9030,-0.209434,-0.269273,-0.239354
9031,-0.209434,-0.239354,-0.239354
9032,-0.209434,-0.239354,-0.239354
9033,-0.209434,-0.239354,-0.239354
9034,-0.209434,-0.239354,-0.239354
9035,-0.209434,-0.239354,-0.239354
9036,-0.209434,-0.239354,-0.239354
9037,-0.209434,-0.239354,-0.239354
9038,-0.209434,-0.239354,-0.239354
9039,-0.209434,-0.269273,-0.239354
9040,-0.239354,-0.299192,-0.269273
9041,-0.239354,-0.269273,-0.269273
9042,-0.209434,-0.269273,-0.269273
9043,-0.209434,-0.239354,-0.239354
9044,-0.179515,-0.239354,-0.239354
9045,-0.179515,-0.239354,-0.239354
9046,-0.179515,-0.239354,-0.209434
9047,-0.179515,-0.239354,-0.209434
9048,-0.179515,-0.239354,-0.239354
9049,-0.179515,-0.239354,-0.239354
9050,-0.179515,-0.239354,-0.209434
9051,-0.179515,-0.239354,-0.239354
9052,-0.179515,-0.239354,-0.239354
9053,-0.179515,-0.239354,-0.239354
9054,-0.179515,-0.239354,-0.239354
9055,-0.179515,-0.209434,-0.209434
9056,-0.149596,-0.209434,-0.179515
9057,-0.149596,-0.209434,-0.209434
9058,-0.179515,-0.209434,-0.209434
9059,-0.179515,-0.239354,-0.239354
9060,-0.209434,-0.239354,-0.239354
9061,-0.209434,-0.239354,-0.239354
9062,-0.209434,-0.239354,-0.239354
9063,-0.209434,-0.239354,-0.239354
9064,-0.209434,-0.239354,-0.239354
9065,-0.209434,-0.239354,-0.239354
9066,-0.209434,-0.239354,-0.239354
9067,-0.209434,-0.239354,-0.239354
9068,-0.209434,-0.239354,-0.239354
9069,-0.209434,-0.239354,-0.239354
9070,-0.209434,-0.239354,-0.239354
9071,-0.209434,-0.269273,-0.269273
9072,-0.239354,-0.269273,-0.269273
9073,-0.239354,-0.269273,-0.269273
9074,-0.209434,-0.269273,-0.269273
9075,-0.209434,-0.239354,-0.239354
9076,-0.179515,-0.239354,-0.239354
9077,-0.179515,-0.239354,-0.209434
9078,-0.179515,-0.239354,-0.209434
9079,-0.179515,-0.239354,-0.209434
9080,-0.179515,-0.239354,-0.209434
9081,-0.179515,-0.209434,-0.209434
9082,-0.179515,-0.239354,-0.239354
9083,-0.179515,-0.239354,-0.239354
9084,-0.179515,-0.239354,-0.239354
9085,-0.179515,-0.239354,-0.239354
9086,-0.179515,-0.239354,-0.239354
9087,-0.179515,-0.209434,-0.209434
9088,-0.149596,-0.179515,-0.179515
9089,-0.149596,-0.209434,-0.209434
9090,-0.179515,-0.209434,-0.209434
9091,-0.179515,-0.239354,-0.239354
9092,-0.209434,-0.239354,-0.239354
9093,-0.209434,-0.269273,-0.239354
9094,-0.209434,-0.269273,-0.239354
9095,-0.209434,-0.239354,-0.239354
9096,-0.209434,-0.269273,-0.239354
9097,-0.209434,-0.269273,-0.239354
9098,-0.209434,-0.239354,-0.239354
9099,-0.209434,-0.239354,-0.239354
9100,-0.209434,-0.239354,-0.239354
9101,-0.209434,-0.239354,-0.239354
9102,-0.209434,-0.239354,-0.239354
9103,-0.209434,-0.269273,-0.269273
9104,-0.239354,-0.269273,-0.269273
9105,-0.239354,-0.269273,-0.269273
9106,-0.209434,-0.269273,-0.269273
9107,-0.209434,-0.239354,-0.239354
9108,-0.179515,-0.239354,-0.239354
9109,-0.179515,-0.239354,-0.209434
9110,-0.179515,-0.209434,-0.209434
9111,-0.179515,-0.239354,-0.209434
9112,-0.179515,-0.239354,-0.209434
9113,-0.179515,-0.239354,-0.209434
9114,-0.179515,-0.239354,-0.209434
9115,-0.179515,-0.239354,-0.239354
9116,-0.179515,-0.239354,-0.239354
9117,-0.179515,-0.239354,-0.239354
9118,-0.179515,-0.239354,-0.239354
9119,-0.179515,-0.209434,-0.209434
9120,-0.149596,-0.179515,-0.179515
