sample_index,acc_ch1,acc_ch2,acc_ch3
337,-0.149596,-0.209434,-0.209434
338,-0.149596,-0.209434,-0.179515
339,-0.149596,-0.209434,-0.209434
340,-0.179515,-0.209434,-0.209434
341,-0.209434,-0.239354,-0.239354
342,-0.209434,-0.239354,-0.239354
343,-0.209434,-0.269273,-0.239354
344,-0.209434,-0.239354,-0.239354
345,-0.209434,-0.239354,-0.239354
346,-0.209434,-0.269273,-0.239354
347,-0.209434,-0.239354,-0.239354
348,-0.209434,-0.239354,-0.239354
349,-0.209434,-0.239354,-0.239354
350,-0.209434,-0.239354,-0.239354
351,-0.209434,-0.239354,-0.239354
352,-0.209434,-0.239354,-0.239354
353,-0.239354,-0.269273,-0.269273
354,-0.239354,-0.269273,-0.269273
355,-0.209434,-0.269273,-0.269273
356,-0.209434,-0.269273,-0.269273
357,-0.209434,-0.239354,-0.239354
358,-0.179515,-0.239354,-0.209434
359,-0.179515,-0.239354,-0.209434
360,-0.179515,-0.209434,-0.209434
361,-0.179515,-0.209434,-0.209434
362,-0.179515,-0.239354,-0.209434
363,-0.179515,-0.239354,-0.209434
364,-0.179515,-0.239354,-0.209434
365,-0.179515,-0.239354,-0.209434
366,-0.179515,-0.239354,-0.239354
367,-0.179515,-0.239354,-0.239354
368,-0.179515,-0.239354,-0.239354
369,-0.149596,-0.209434,-0.209434
370,-0.149596,-0.209434,-0.179515
371,-0.149596,-0.209434,-0.209434
372,-0.179515,-0.209434,-0.209434
373,-0.179515,-0.239354,-0.239354
374,-0.209434,-0.239354,-0.239354
375,-0.209434,-0.239354,-0.239354
376,-0.209434,-0.269273,-0.239354
377,-0.209434,-0.269273,-0.239354
378,-0.209434,-0.239354,-0.239354
379,-0.209434,-0.239354,-0.239354
380,-0.209434,-0.239354,-0.239354
381,-0.209434,-0.239354,-0.239354
382,-0.209434,-0.239354,-0.239354
383,-0.209434,-0.239354,-0.239354
384,-0.209434,-0.239354,-0.239354
385,-0.239354,-0.269273,-0.269273
386,-0.239354,-0.269273,-0.269273
387,-0.239354,-0.269273,-0.269273
388,-0.209434,-0.269273,-0.269273
389,-0.209434,-0.239354,-0.239354
390,-0.179515,-0.239354,-0.239354
391,-0.179515,-0.239354,-0.239354
392,-0.179515,-0.239354,-0.209434
393,-0.179515,-0.239354,-0.209434
394,-0.179515,-0.239354,-0.239354
395,-0.179515,-0.209434,-0.209434
396,-0.179515,-0.239354,-0.209434
397,-0.179515,-0.239354,-0.239354
398,-0.179515,-0.239354,-0.239354
399,-0.209434,-0.239354,-0.239354
400,-0.209434,-0.239354,-0.239354
401,-0.149596,-0.209434,-0.209434
402,-0.149596,-0.209434,-0.179515
403,-0.149596,-0.209434,-0.209434
404,-0.179515,-0.209434,-0.209434
405,-0.179515,-0.239354,-0.239354
406,-0.209434,-0.239354,-0.239354
407,-0.209434,-0.269273,-0.239354
408,-0.209434,-0.269273,-0.239354
409,-0.209434,-0.269273,-0.239354
410,-0.209434,-0.269273,-0.239354
411,-0.209434,-0.269273,-0.239354
412,-0.209434,-0.239354,-0.239354
413,-0.209434,-0.239354,-0.239354
414,-0.209434,-0.239354,-0.239354
415,-0.209434,-0.239354,-0.239354
416,-0.209434,-0.239354,-0.239354
417,-0.239354,-0.269273,-0.269273
418,-0.239354,-0.269273,-0.269273
419,-0.239354,-0.269273,-0.269273
420,-0.209434,-0.269273,-0.269273
421,-0.209434,-0.239354,-0.239354
422,-0.179515,-0.239354,-0.209434
423,-0.179515,-0.209434,-0.209434
424,-0.179515,-0.209434,-0.209434
425,-0.179515,-0.239354,-0.209434
