sample_index,acc_ch1,acc_ch2,acc_ch3
5094,-0.209434,-0.269273,-0.269273
5095,-0.209434,-0.269273,-0.269273
5096,-0.209434,-0.269273,-0.269273
5097,-0.209434,-0.269273,-0.269273
5098,-0.209434,-0.269273,-0.269273
5099,-0.209434,-0.269273,-0.269273
5100,-0.209434,-0.269273,-0.269273
5101,-0.209434,-0.269273,-0.269273
5102,-0.239354,-0.269273,-0.269273
5103,-0.239354,-0.269273,-0.269273
5104,-0.209434,-0.269273,-0.269273
5105,-0.179515,-0.239354,-0.239354
5106,-0.179515,-0.209434,-0.209434
5107,-0.209434,-0.239354,-0.239354
5108,-0.209434,-0.269273,-0.239354
5109,-0.239354,-0.269273,-0.269273
5110,-0.239354,-0.299192,-0.299192
5111,-0.239354,-0.299192,-0.299192
5112,-0.239354,-0.299192,-0.299192
5113,-0.239354,-0.299192,-0.299192
5114,-0.239354,-0.299192,-0.299192
5115,-0.239354,-0.299192,-0.299192
5116,-0.239354,-0.299192,-0.269273
5117,-0.239354,-0.299192,-0.269273
5118,-0.239354,-0.269273,-0.269273
5119,-0.239354,-0.269273,-0.269273
5120,-0.239354,-0.299192,-0.299192
5121,-0.269273,-0.329111,-0.329111
5122,-0.269273,-0.329111,-0.329111
5123,-0.269273,-0.299192,-0.299192
5124,-0.269273,-0.299192,-0.299192
5125,-0.239354,-0.269273,-0.269273
5126,-0.209434,-0.269273,-0.269273
5127,-0.209434,-0.269273,-0.239354
5128,-0.209434,-0.269273,-0.239354
5129,-0.209434,-0.269273,-0.269273
5130,-0.209434,-0.239354,-0.239354
5131,-0.209434,-0.239354,-0.239354
5132,-0.209434,-0.269273,-0.269273
5133,-0.209434,-0.269273,-0.269273
5134,-0.209434,-0.269273,-0.269273
5135,-0.209434,-0.269273,-0.269273
5136,-0.209434,-0.269273,-0.269273
5137,-0.179515,-0.209434,-0.209434
5138,-0.179515,-0.209434,-0.209434
5139,-0.179515,-0.239354,-0.239354
5140,-0.209434,-0.239354,-0.239354
5141,-0.239354,-0.269273,-0.269273
5142,-0.239354,-0.299192,-0.269273
5143,-0.239354,-0.299192,-0.299192
5144,-0.239354,-0.299192,-0.299192
5145,-0.239354,-0.269273,-0.269273
5146,-0.239354,-0.299192,-0.299192
5147,-0.239354,-0.299192,-0.269273
5148,-0.239354,-0.269273,-0.269273
5149,-0.239354,-0.269273,-0.269273
5150,-0.239354,-0.269273,-0.269273
5151,-0.239354,-0.269273,-0.269273
5152,-0.239354,-0.269273,-0.269273
5153,-0.269273,-0.299192,-0.299192
5154,-0.269273,-0.329111,-0.329111
5155,-0.269273,-0.299192,-0.299192
5156,-0.239354,-0.299192,-0.299192
5157,-0.239354,-0.269273,-0.269273
5158,-0.209434,-0.239354,-0.239354
5159,-0.209434,-0.239354,-0.239354
5160,-0.209434,-0.239354,-0.239354
5161,-0.209434,-0.239354,-0.239354
5162,-0.209434,-0.239354,-0.239354
5163,-0.209434,-0.239354,-0.239354
5164,-0.209434,-0.239354,-0.239354
5165,-0.209434,-0.239354,-0.239354
5166,-0.209434,-0.269273,-0.239354
5167,-0.209434,-0.269273,-0.269273
5168,-0.209434,-0.239354,-0.239354
5169,-0.179515,-0.209434,-0.209434
5170,-0.179515,-0.209434,-0.209434
5171,-0.179515,-0.239354,-0.209434
5172,-0.209434,-0.239354,-0.239354
5173,-0.209434,-0.269273,-0.269273
5174,-0.239354,-0.269273,-0.269273
5175,-0.239354,-0.269273,-0.269273
5176,-0.239354,-0.269273,-0.269273
5177,-0.239354,-0.269273,-0.269273
5178,-0.239354,-0.269273,-0.269273
5179,-0.239354,-0.269273,-0.269273
5180,-0.239354,-0.269273,-0.269273
5181,-0.209434,-0.269273,-0.269273
5182,-0.209434,-0.269273,-0.269273
5183,-0.209434,-0.269273,-0.269273
5184,-0.239354,-0.269273,-0.269273
5185,-0.269273,-0.299192,-0.299192
5186,-0.269273,-0.299192,-0.299192
5187,-0.239354,-0.299192,-0.299192
5188,-0.239354,-0.299192,-0.269273
5189,-0.209434,-0.269273,-0.269273
5190,-0.209434,-0.239354,-0.239354
5191,-0.209434,-0.239354,-0.239354
5192,-0.209434,-0.239354,-0.239354
5193,-0.209434,-0.239354,-0.239354
5194,-0.209434,-0.239354,-0.239354
5195,-0.209434,-0.239354,-0.239354
5196,-0.209434,-0.239354,-0.239354
5197,-0.209434,-0.269273,-0.239354
5198,-0.209434,-0.269273,-0.269273
5199,-0.209434,-0.269273,-0.269273
5200,-0.209434,-0.239354,-0.239354
5201,-0.179515,-0.209434,-0.209434
5202,-0.179515,-0.209434,-0.209434
5203,-0.179515,-0.239354,-0.239354
5204,-0.209434,-0.239354,-0.239354
5205,-0.209434,-0.269273,-0.269273
5206,-0.239354,-0.269273,-0.269273
5207,-0.239354,-0.269273,-0.269273
5208,-0.239354,-0.269273,-0.269273
5209,-0.239354,-0.269273,-0.269273
5210,-0.239354,-0.269273,-0.269273
5211,-0.239354,-0.269273,-0.269273
5212,-0.209434,-0.269273,-0.269273
5213,-0.209434,-0.269273,-0.269273
5214,-0.209434,-0.269273,-0.269273
5215,-0.209434,-0.269273,-0.269273
5216,-0.239354,-0.269273,-0.269273
5217,-0.269273,-0.299192,-0.299192
5218,-0.239354,-0.299192,-0.299192
5219,-0.239354,-0.299192,-0.269273
5220,-0.239354,-0.269273,-0.269273
5221,-0.209434,-0.239354,-0.239354
5222,-0.179515,-0.239354,-0.239354
5223,-0.179515,-0.239354,-0.239354
5224,-0.179515,-0.209434,-0.239354
5225,-0.179515,-0.239354,-0.209434
5226,-0.179515,-0.239354,-0.209434
5227,-0.179515,-0.209434,-0.209434
5228,-0.179515,-0.239354,-0.239354
5229,-0.179515,-0.239354,-0.239354
5230,-0.179515,-0.239354,-0.239354
5231,-0.179515,-0.239354,-0.239354
5232,-0.179515,-0.209434,-0.209434
5233,-0.149596,-0.179515,-0.179515
5234,-0.149596,-0.179515,-0.179515
5235,-0.149596,-0.209434,-0.179515
5236,-0.149596,-0.209434,-0.209434
5237,-0.179515,-0.239354,-0.239354
5238,-0.209434,-0.239354,-0.239354
5239,-0.209434,-0.239354,-0.239354
5240,-0.209434,-0.239354,-0.239354
5241,-0.179515,-0.239354,-0.239354
5242,-0.179515,-0.239354,-0.239354
5243,-0.179515,-0.239354,-0.239354
5244,-0.179515,-0.239354,-0.239354
5245,-0.179515,-0.239354,-0.239354
5246,-0.179515,-0.239354,-0.239354
5247,-0.179515,-0.239354,-0.239354
5248,-0.209434,-0.239354,-0.239354
5249,-0.239354,-0.269273,-0.269273
5250,-0.209434,-0.269273,-0.269273
5251,-0.209434,-0.269273,-0.239354
5252,-0.209434,-0.239354,-0.239354
5253,-0.179515,-0.209434,-0.209434
5254,-0.149596,-0.209434,-0.209434
5255,-0.149596,-0.209434,-0.209434
5256,-0.149596,-0.209434,-0.179515
5257,-0.149596,-0.209434,-0.179515
5258,-0.149596,-0.209434,-0.179515
5259,-0.149596,-0.209434,-0.209434
5260,-0.149596,-0.209434,-0.209434
5261,-0.149596,-0.179515,-0.179515
5262,-0.119677,-0.179515,-0.179515
5263,-0.149596,-0.179515,-0.179515
5264,-0.119677,-0.179515,-0.179515
5265,-0.089758,-0.119677,-0.149596
5266,-0.089758,-0.119677,-0.119677
5267,-0.089758,-0.149596,-0.149596
5268,-0.119677,-0.179515,-0.149596
5269,-0.149596,-0.179515,-0.179515
5270,-0.149596,-0.209434,-0.209434
5271,-0.149596,-0.209434,-0.209434
5272,-0.149596,-0.209434,-0.209434
5273,-0.149596,-0.209434,-0.209434
5274,-0.149596,-0.209434,-0.179515
5275,-0.149596,-0.209434,-0.179515
5276,-0.119677,-0.179515,-0.179515
5277,-0.119677,-0.179515,-0.179515
5278,-0.119677,-0.179515,-0.179515
5279,-0.119677,-0.179515,-0.179515
5280,-0.119677,-0.179515,-0.179515
5281,-0.149596,-0.209434,-0.209434
5282,-0.149596,-0.209434,-0.209434
5283,-0.149596,-0.179515,-0.179515
5284,-0.119677,-0.179515,-0.179515
5285,-0.089758,-0.149596,-0.119677
5286,-0.059838,-0.119677,-0.119677
5287,-0.059838,-0.119677,-0.119677
5288,-0.059838,-0.119677,-0.119677
5289,-0.059838,-0.119677,-0.119677
5290,-0.059838,-0.119677,-0.119677
5291,-0.059838,-0.119677,-0.119677
5292,-0.089758,-0.119677,-0.119677
5293,-0.089758,-0.119677,-0.119677
5294,-0.089758,-0.119677,-0.119677
5295,-0.089758,-0.119677,-0.119677
5296,-0.059838,-0.119677,-0.119677
5297,-0.029919,-0.089758,-0.089758
5298,-0.029919,-0.089758,-0.089758
5299,-0.059838,-0.119677,-0.119677
5300,-0.089758,-0.119677,-0.119677
5301,-0.089758,-0.149596,-0.149596
5302,-0.119677,-0.149596,-0.149596
5303,-0.119677,-0.149596,-0.149596
5304,-0.119677,-0.149596,-0.149596
5305,-0.119677,-0.179515,-0.149596
5306,-0.119677,-0.179515,-0.149596
5307,-0.119677,-0.149596,-0.149596
5308,-0.119677,-0.149596,-0.149596
5309,-0.119677,-0.149596,-0.149596
5310,-0.089758,-0.149596,-0.149596
5311,-0.089758,-0.149596,-0.149596
5312,-0.119677,-0.149596,-0.149596
5313,-0.149596,-0.209434,-0.179515
5314,-0.149596,-0.209434,-0.179515
5315,-0.119677,-0.179515,-0.179515
5316,-0.119677,-0.179515,-0.179515
5317,-0.089758,-0.149596,-0.149596
5318,-0.089758,-0.119677,-0.119677
5319,-0.089758,-0.119677,-0.119677
5320,-0.089758,-0.119677,-0.119677
5321,-0.089758,-0.119677,-0.119677
5322,-0.089758,-0.119677,-0.119677
5323,-0.089758,-0.119677,-0.119677
5324,-0.089758,-0.149596,-0.119677
5325,-0.089758,-0.149596,-0.149596
5326,-0.089758,-0.149596,-0.149596
5327,-0.089758,-0.149596,-0.149596
5328,-0.089758,-0.119677,-0.119677
5329,-0.029919,-0.089758,-0.089758
5330,-0.059838,-0.089758,-0.089758
5331,-0.059838,-0.119677,-0.119677
5332,-0.089758,-0.119677,-0.119677
5333,-0.119677,-0.149596,-0.149596
5334,-0.119677,-0.179515,-0.149596
5335,-0.119677,-0.179515,-0.179515
5336,-0.119677,-0.149596,-0.179515
5337,-0.119677,-0.179515,-0.149596
5338,-0.119677,-0.179515,-0.179515
5339,-0.119677,-0.149596,-0.149596
5340,-0.119677,-0.149596,-0.149596
5341,-0.119677,-0.149596,-0.149596
5342,-0.089758,-0.149596,-0.149596
5343,-0.089758,-0.149596,-0.149596
5344,-0.119677,-0.149596,-0.149596
5345,-0.149596,-0.209434,-0.209434
5346,-0.149596,-0.209434,-0.209434
5347,-0.149596,-0.179515,-0.179515
5348,-0.119677,-0.179515,-0.179515
5349,-0.089758,-0.149596,-0.149596
5350,-0.089758,-0.119677,-0.119677
5351,-0.089758,-0.119677,-0.119677
5352,-0.089758,-0.119677,-0.119677
5353,-0.089758,-0.119677,-0.119677
5354,-0.089758,-0.119677,-0.119677
5355,-0.089758,-0.119677,-0.119677
5356,-0.089758,-0.149596,-0.149596
5357,-0.089758,-0.149596,-0.149596
5358,-0.089758,-0.149596,-0.149596
5359,-0.089758,-0.149596,-0.149596
5360,-0.089758,-0.119677,-0.119677
5361,-0.059838,-0.089758,-0.089758
5362,-0.059838,-0.089758,-0.089758
5363,-0.059838,-0.119677,-0.119677
5364,-0.089758,-0.119677,-0.119677
5365,-0.119677,-0.149596,-0.149596
5366,-0.119677,-0.179515,-0.179515
5367,-0.119677,-0.179515,-0.179515
5368,-0.119677,-0.179515,-0.179515
5369,-0.119677,-0.179515,-0.179515
5370,-0.119677,-0.179515,-0.179515
5371,-0.119677,-0.179515,-0.179515
5372,-0.119677,-0.149596,-0.149596
5373,-0.119677,-0.149596,-0.149596
5374,-0.119677,-0.149596,-0.149596
5375,-0.119677,-0.149596,-0.149596
5376,-0.119677,-0.179515,-0.179515
5377,-0.149596,-0.209434,-0.209434
5378,-0.149596,-0.209434,-0.209434
5379,-0.149596,-0.209434,-0.179515
5380,-0.119677,-0.179515,-0.179515
5381,-0.119677,-0.149596,-0.149596
5382,-0.089758,-0.149596,-0.149596
5383,-0.089758,-0.149596,-0.149596
5384,-0.089758,-0.149596,-0.149596
5385,-0.089758,-0.149596,-0.149596
5386,-0.089758,-0.149596,-0.149596
5387,-0.089758,-0.149596,-0.149596
5388,-0.089758,-0.149596,-0.149596
5389,-0.089758,-0.149596,-0.149596
5390,-0.119677,-0.149596,-0.149596
5391,-0.119677,-0.149596,-0.149596
5392,-0.089758,-0.149596,-0.149596
5393,-0.059838,-0.119677,-0.119677
5394,-0.059838,-0.119677,-0.119677
5395,-0.089758,-0.149596,-0.149596
5396,-0.119677,-0.149596,-0.149596
5397,-0.119677,-0.179515,-0.179515
5398,-0.149596,-0.209434,-0.179515
5399,-0.149596,-0.209434,-0.179515
5400,-0.149596,-0.179515,-0.179515
5401,-0.149596,-0.179515,-0.179515
5402,-0.149596,-0.209434,-0.179515
5403,-0.149596,-0.209434,-0.179515
5404,-0.149596,-0.179515,-0.179515
5405,-0.149596,-0.179515,-0.179515
5406,-0.149596,-0.179515,-0.179515
5407,-0.149596,-0.179515,-0.179515
5408,-0.149596,-0.209434,-0.209434
5409,-0.179515,-0.239354,-0.239354
5410,-0.179515,-0.239354,-0.239354
5411,-0.179515,-0.209434,-0.209434
5412,-0.149596,-0.209434,-0.209434
5413,-0.119677,-0.179515,-0.179515
5414,-0.119677,-0.149596,-0.149596
5415,-0.119677,-0.149596,-0.149596
5416,-0.119677,-0.149596,-0.149596
5417,-0.119677,-0.149596,-0.149596
5418,-0.089758,-0.149596,-0.149596
5419,-0.119677,-0.149596,-0.149596
5420,-0.119677,-0.149596,-0.149596
5421,-0.119677,-0.149596,-0.149596
5422,-0.119677,-0.149596,-0.149596
5423,-0.119677,-0.149596,-0.149596
5424,-0.089758,-0.149596,-0.119677
5425,-0.059838,-0.089758,-0.089758
5426,-0.059838,-0.119677,-0.119677
5427,-0.089758,-0.119677,-0.119677
5428,-0.089758,-0.149596,-0.149596
5429,-0.119677,-0.179515,-0.149596
5430,-0.119677,-0.179515,-0.179515
5431,-0.119677,-0.179515,-0.179515
5432,-0.149596,-0.179515,-0.179515
5433,-0.149596,-0.179515,-0.179515
5434,-0.149596,-0.179515,-0.179515
5435,-0.149596,-0.179515,-0.179515
5436,-0.119677,-0.179515,-0.179515
5437,-0.119677,-0.179515,-0.179515
5438,-0.119677,-0.179515,-0.179515
5439,-0.119677,-0.179515,-0.179515
5440,-0.149596,-0.179515,-0.179515
5441,-0.179515,-0.239354,-0.209434
5442,-0.179515,-0.209434,-0.209434
5443,-0.149596,-0.209434,-0.209434
5444,-0.149596,-0.209434,-0.179515
5445,-0.119677,-0.179515,-0.179515
5446,-0.119677,-0.149596,-0.149596
5447,-0.119677,-0.149596,-0.149596
5448,-0.119677,-0.149596,-0.149596
5449,-0.119677,-0.149596,-0.149596
5450,-0.119677,-0.149596,-0.149596
5451,-0.119677,-0.149596,-0.149596
5452,-0.119677,-0.179515,-0.149596
5453,-0.119677,-0.179515,-0.149596
5454,-0.119677,-0.179515,-0.179515
5455,-0.119677,-0.179515,-0.179515
5456,-0.119677,-0.149596,-0.149596
5457,-0.059838,-0.119677,-0.119677
5458,-0.089758,-0.119677,-0.119677
5459,-0.089758,-0.149596,-0.149596
5460,-0.119677,-0.149596,-0.149596
5461,-0.149596,-0.179515,-0.179515
5462,-0.149596,-0.209434,-0.209434
5463,-0.149596,-0.209434,-0.209434
5464,-0.149596,-0.209434,-0.209434
5465,-0.149596,-0.209434,-0.179515
5466,-0.149596,-0.209434,-0.209434
5467,-0.149596,-0.209434,-0.209434
5468,-0.149596,-0.179515,-0.179515
5469,-0.149596,-0.179515,-0.179515
5470,-0.149596,-0.179515,-0.179515
5471,-0.149596,-0.179515,-0.179515
5472,-0.179515,-0.209434,-0.209434
5473,-0.209434,-0.239354,-0.239354
5474,-0.209434,-0.239354,-0.239354
5475,-0.179515,-0.239354,-0.239354
5476,-0.179515,-0.209434,-0.209434
5477,-0.149596,-0.179515,-0.179515
5478,-0.119677,-0.179515,-0.179515
5479,-0.119677,-0.179515,-0.179515
5480,-0.119677,-0.179515,-0.179515
5481,-0.119677,-0.179515,-0.179515
5482,-0.119677,-0.179515,-0.179515
5483,-0.119677,-0.179515,-0.179515
5484,-0.119677,-0.179515,-0.179515
5485,-0.119677,-0.179515,-0.179515
5486,-0.149596,-0.179515,-0.179515
5487,-0.149596,-0.179515,-0.179515
5488,-0.119677,-0.149596,-0.149596
5489,-0.089758,-0.119677,-0.119677
5490,-0.089758,-0.149596,-0.119677
5491,-0.089758,-0.149596,-0.149596
5492,-0.119677,-0.179515,-0.179515
5493,-0.149596,-0.209434,-0.209434
5494,-0.149596,-0.209434,-0.209434
5495,-0.149596,-0.209434,-0.209434
5496,-0.149596,-0.209434,-0.209434
5497,-0.179515,-0.209434,-0.209434
5498,-0.179515,-0.209434,-0.209434
5499,-0.179515,-0.209434,-0.209434
5500,-0.149596,-0.209434,-0.209434
5501,-0.149596,-0.209434,-0.209434
5502,-0.149596,-0.209434,-0.209434
5503,-0.149596,-0.209434,-0.209434
5504,-0.179515,-0.239354,-0.209434
5505,-0.209434,-0.269273,-0.239354
5506,-0.209434,-0.239354,-0.239354
5507,-0.179515,-0.239354,-0.239354
5508,-0.179515,-0.209434,-0.209434
5509,-0.149596,-0.179515,-0.209434
5510,-0.119677,-0.179515,-0.179515
5511,-0.119677,-0.179515,-0.179515
5512,-0.119677,-0.179515,-0.179515
5513,-0.119677,-0.179515,-0.179515
5514,-0.119677,-0.179515,-0.179515
5515,-0.119677,-0.179515,-0.179515
5516,-0.149596,-0.179515,-0.179515
5517,-0.149596,-0.179515,-0.179515
5518,-0.149596,-0.179515,-0.179515
5519,-0.149596,-0.179515,-0.179515
5520,-0.119677,-0.179515,-0.179515
5521,-0.089758,-0.149596,-0.119677
5522,-0.089758,-0.149596,-0.149596
5523,-0.119677,-0.149596,-0.149596
5524,-0.119677,-0.179515,-0.179515
5525,-0.149596,-0.209434,-0.209434
5526,-0.179515,-0.209434,-0.209434
5527,-0.179515,-0.209434,-0.209434
5528,-0.179515,-0.209434,-0.209434
5529,-0.179515,-0.209434,-0.209434
5530,-0.179515,-0.209434,-0.209434
5531,-0.179515,-0.209434,-0.209434
5532,-0.149596,-0.209434,-0.209434
5533,-0.149596,-0.209434,-0.209434
5534,-0.149596,-0.209434,-0.209434
5535,-0.149596,-0.209434,-0.209434
5536,-0.179515,-0.239354,-0.209434
5537,-0.209434,-0.269273,-0.239354
5538,-0.209434,-0.239354,-0.239354
5539,-0.179515,-0.239354,-0.239354
5540,-0.179515,-0.209434,-0.209434
5541,-0.149596,-0.209434,-0.179515
5542,-0.149596,-0.179515,-0.179515
5543,-0.149596,-0.179515,-0.179515
5544,-0.149596,-0.179515,-0.179515
5545,-0.149596,-0.179515,-0.179515
5546,-0.149596,-0.179515,-0.179515
5547,-0.149596,-0.179515,-0.179515
5548,-0.149596,-0.179515,-0.179515
5549,-0.149596,-0.179515,-0.179515
5550,-0.149596,-0.209434,-0.179515
5551,-0.149596,-0.209434,-0.209434
5552,-0.119677,-0.179515,-0.179515
5553,-0.089758,-0.149596,-0.149596
5554,-0.119677,-0.149596,-0.149596
5555,-0.119677,-0.179515,-0.179515
5556,-0.149596,-0.179515,-0.179515
5557,-0.179515,-0.209434,-0.209434
5558,-0.179515,-0.239354,-0.209434
5559,-0.179515,-0.239354,-0.209434
5560,-0.179515,-0.239354,-0.209434
5561,-0.179515,-0.209434,-0.239354
5562,-0.179515,-0.239354,-0.239354
5563,-0.179515,-0.239354,-0.209434
5564,-0.179515,-0.209434,-0.209434
5565,-0.179515,-0.209434,-0.209434
5566,-0.179515,-0.209434,-0.209434
5567,-0.179515,-0.209434,-0.209434
5568,-0.179515,-0.239354,-0.239354
5569,-0.209434,-0.269273,-0.269273
5570,-0.209434,-0.269273,-0.269273
5571,-0.209434,-0.239354,-0.239354
5572,-0.179515,-0.239354,-0.239354
5573,-0.149596,-0.209434,-0.209434
5574,-0.149596,-0.209434,-0.209434
5575,-0.149596,-0.209434,-0.209434
5576,-0.149596,-0.209434,-0.209434
5577,-0.149596,-0.209434,-0.209434
5578,-0.149596,-0.209434,-0.179515
5579,-0.149596,-0.209434,-0.209434
5580,-0.179515,-0.209434,-0.209434
5581,-0.149596,-0.209434,-0.209434
5582,-0.149596,-0.209434,-0.209434
5583,-0.179515,-0.209434,-0.209434
5584,-0.149596,-0.209434,-0.179515
5585,-0.119677,-0.179515,-0.149596
5586,-0.119677,-0.179515,-0.179515
5587,-0.149596,-0.179515,-0.179515
5588,-0.149596,-0.209434,-0.209434
5589,-0.179515,-0.239354,-0.239354
5590,-0.179515,-0.239354,-0.239354
5591,-0.209434,-0.239354,-0.239354
5592,-0.179515,-0.239354,-0.239354
5593,-0.179515,-0.239354,-0.239354
5594,-0.209434,-0.239354,-0.239354
5595,-0.179515,-0.239354,-0.239354
5596,-0.179515,-0.239354,-0.239354
5597,-0.179515,-0.239354,-0.239354
5598,-0.179515,-0.239354,-0.209434
5599,-0.179515,-0.239354,-0.209434
5600,-0.209434,-0.239354,-0.239354
5601,-0.239354,-0.269273,-0.269273
5602,-0.209434,-0.269273,-0.269273
5603,-0.209434,-0.269273,-0.239354
5604,-0.179515,-0.239354,-0.239354
5605,-0.179515,-0.209434,-0.209434
5606,-0.149596,-0.209434,-0.209434
5607,-0.149596,-0.209434,-0.209434
5608,-0.149596,-0.209434,-0.209434
5609,-0.149596,-0.209434,-0.209434
5610,-0.149596,-0.209434,-0.209434
5611,-0.149596,-0.209434,-0.209434
5612,-0.179515,-0.209434,-0.209434
5613,-0.149596,-0.209434,-0.209434
5614,-0.149596,-0.209434,-0.209434
5615,-0.149596,-0.209434,-0.209434
5616,-0.119677,-0.179515,-0.179515
5617,-0.089758,-0.149596,-0.149596
5618,-0.119677,-0.179515,-0.179515
5619,-0.149596,-0.179515,-0.179515
5620,-0.149596,-0.179515,-0.179515
5621,-0.179515,-0.239354,-0.209434
5622,-0.179515,-0.239354,-0.239354
5623,-0.179515,-0.239354,-0.239354
5624,-0.179515,-0.239354,-0.239354
5625,-0.179515,-0.239354,-0.239354
5626,-0.179515,-0.239354,-0.239354
5627,-0.179515,-0.239354,-0.239354
5628,-0.179515,-0.239354,-0.209434
5629,-0.179515,-0.209434,-0.209434
5630,-0.179515,-0.209434,-0.209434
5631,-0.179515,-0.209434,-0.209434
5632,-0.209434,-0.239354,-0.239354
5633,-0.239354,-0.269273,-0.269273
5634,-0.209434,-0.269273,-0.269273
5635,-0.209434,-0.239354,-0.239354
5636,-0.179515,-0.239354,-0.239354
5637,-0.149596,-0.209434,-0.209434
5638,-0.149596,-0.209434,-0.209434
5639,-0.149596,-0.209434,-0.179515
5640,-0.149596,-0.209434,-0.209434
5641,-0.149596,-0.209434,-0.209434
5642,-0.149596,-0.209434,-0.209434
5643,-0.149596,-0.209434,-0.209434
5644,-0.149596,-0.209434,-0.209434
5645,-0.149596,-0.209434,-0.209434
5646,-0.179515,-0.209434,-0.209434
5647,-0.179515,-0.209434,-0.209434
5648,-0.149596,-0.179515,-0.179515
5649,-0.119677,-0.149596,-0.149596
5650,-0.119677,-0.179515,-0.179515
5651,-0.149596,-0.179515,-0.179515
5652,-0.149596,-0.209434,-0.209434
5653,-0.179515,-0.239354,-0.239354
5654,-0.179515,-0.239354,-0.239354
5655,-0.179515,-0.239354,-0.239354
5656,-0.179515,-0.239354,-0.239354
5657,-0.179515,-0.239354,-0.239354
5658,-0.179515,-0.239354,-0.239354
5659,-0.179515,-0.239354,-0.239354
5660,-0.179515,-0.239354,-0.239354
5661,-0.179515,-0.239354,-0.209434
5662,-0.179515,-0.209434,-0.209434
5663,-0.179515,-0.209434,-0.209434
5664,-0.209434,-0.239354,-0.239354
5665,-0.239354,-0.269273,-0.269273
5666,-0.209434,-0.269273,-0.269273
5667,-0.209434,-0.239354,-0.269273
5668,-0.179515,-0.239354,-0.239354
5669,-0.179515,-0.209434,-0.209434
5670,-0.149596,-0.209434,-0.209434
5671,-0.149596,-0.209434,-0.209434
5672,-0.149596,-0.209434,-0.209434
5673,-0.149596,-0.209434,-0.209434
5674,-0.149596,-0.209434,-0.209434
5675,-0.149596,-0.209434,-0.209434
5676,-0.179515,-0.209434,-0.209434
5677,-0.179515,-0.239354,-0.209434
5678,-0.179515,-0.239354,-0.209434
5679,-0.179515,-0.239354,-0.209434
5680,-0.149596,-0.209434,-0.209434
5681,-0.119677,-0.179515,-0.179515
5682,-0.119677,-0.179515,-0.179515
5683,-0.149596,-0.209434,-0.179515
5684,-0.179515,-0.209434,-0.209434
5685,-0.209434,-0.239354,-0.239354
5686,-0.209434,-0.269273,-0.239354
5687,-0.209434,-0.239354,-0.239354
5688,-0.209434,-0.239354,-0.239354
5689,-0.209434,-0.239354,-0.239354
5690,-0.209434,-0.239354,-0.239354
5691,-0.209434,-0.239354,-0.239354
5692,-0.209434,-0.239354,-0.239354
5693,-0.209434,-0.239354,-0.239354
5694,-0.179515,-0.239354,-0.239354
5695,-0.179515,-0.239354,-0.239354
5696,-0.209434,-0.269273,-0.269273
5697,-0.239354,-0.299192,-0.269273
5698,-0.239354,-0.269273,-0.269273
5699,-0.209434,-0.269273,-0.269273
5700,-0.209434,-0.239354,-0.239354
5701,-0.179515,-0.239354,-0.209434
5702,-0.179515,-0.209434,-0.209434
5703,-0.179515,-0.209434,-0.209434
5704,-0.179515,-0.209434,-0.209434
5705,-0.179515,-0.209434,-0.209434
5706,-0.179515,-0.209434,-0.209434
5707,-0.179515,-0.209434,-0.209434
5708,-0.179515,-0.239354,-0.209434
5709,-0.179515,-0.239354,-0.239354
5710,-0.179515,-0.239354,-0.239354
5711,-0.179515,-0.239354,-0.239354
5712,-0.149596,-0.209434,-0.209434
5713,-0.119677,-0.179515,-0.179515
5714,-0.149596,-0.179515,-0.179515
5715,-0.149596,-0.209434,-0.209434
5716,-0.179515,-0.239354,-0.209434
5717,-0.209434,-0.239354,-0.239354
5718,-0.209434,-0.269273,-0.239354
5719,-0.209434,-0.269273,-0.239354
5720,-0.209434,-0.269273,-0.269273
5721,-0.209434,-0.239354,-0.239354
5722,-0.209434,-0.269273,-0.269273
5723,-0.209434,-0.239354,-0.239354
5724,-0.209434,-0.239354,-0.239354
5725,-0.209434,-0.239354,-0.239354
5726,-0.209434,-0.239354,-0.239354
5727,-0.209434,-0.239354,-0.239354
5728,-0.209434,-0.269273,-0.269273
5729,-0.239354,-0.299192,-0.299192
5730,-0.239354,-0.269273,-0.269273
5731,-0.239354,-0.269273,-0.269273
5732,-0.209434,-0.239354,-0.239354
5733,-0.179515,-0.239354,-0.239354
5734,-0.179515,-0.209434,-0.209434
5735,-0.179515,-0.209434,-0.209434
5736,-0.179515,-0.209434,-0.209434
5737,-0.179515,-0.209434,-0.209434
5738,-0.179515,-0.209434,-0.209434
5739,-0.179515,-0.209434,-0.209434
5740,-0.179515,-0.239354,-0.209434
5741,-0.179515,-0.239354,-0.209434
5742,-0.179515,-0.239354,-0.239354
5743,-0.179515,-0.239354,-0.239354
5744,-0.149596,-0.209434,-0.209434
5745,-0.149596,-0.179515,-0.179515
5746,-0.149596,-0.209434,-0.179515
5747,-0.149596,-0.209434,-0.209434
5748,-0.179515,-0.239354,-0.209434
5749,-0.209434,-0.239354,-0.239354
5750,-0.209434,-0.269273,-0.239354
5751,-0.209434,-0.269273,-0.239354
5752,-0.209434,-0.269273,-0.239354
5753,-0.209434,-0.269273,-0.239354
5754,-0.209434,-0.269273,-0.269273
5755,-0.209434,-0.269273,-0.239354
5756,-0.209434,-0.239354,-0.239354
5757,-0.209434,-0.239354,-0.239354
5758,-0.209434,-0.239354,-0.239354
